"","class","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","feature_9","feature_10","feature_11","feature_12","feature_13","feature_14","feature_15","feature_16","feature_17","feature_18","feature_19","feature_20","feature_21","feature_22","feature_23","feature_24","feature_25","feature_26","feature_27","feature_28","feature_29","feature_30","feature_31","feature_32","feature_33","feature_34","feature_35","feature_36","feature_37","feature_38","feature_39","feature_40","feature_41","feature_42","feature_43","feature_44","feature_45","feature_46","feature_47","feature_48","feature_49","feature_50","feature_51","feature_52","feature_53","feature_54","feature_55","feature_56","feature_57","feature_58","feature_59","feature_60","feature_61","feature_62","feature_63","feature_64","feature_65","feature_66","feature_67","feature_68","feature_69","feature_70","feature_71","feature_72","feature_73","feature_74","feature_75","feature_76","feature_77","feature_78","feature_79","feature_80","feature_81","feature_82","feature_83","feature_84","feature_85","feature_86","feature_87","feature_88","feature_89","feature_90","feature_91","feature_92","feature_93","feature_94","feature_95","feature_96","feature_97","feature_98","feature_99","feature_100"
"sample_59","Class_A",7.4684613275147,5.57446511476133,5.26047668488189,3.2340707568343,6.53591958805556,5.11762917337648,6.72428419811301,4.78353258893126,5.07962373798232,5.86813876592192,4.31585814881617,3.50133234847583,5.30620919100931,3.90065883325023,4.48111782519112,4.5589086828466,5.21269528450148,4.08787806840604,4.20497302778756,5.69113000857888,3.19139231742955,4.37430488000609,6.07609554113516,4.61913261221966,3.92773844676643,6.2681319326765,5.87919940586173,5.28211767201524,4.4711043854533,5.55772456691441,7.19753765790363,4.99645889404614,4.4500370066876,4.07859096525309,6.012991197683,2.50103787218372,6.18987974330683,4.90861713782268,5.92268202368253,3.40069274450027,4.75276294788878,5.8285874357493,5.83146076336127,4.74931031883257,5.72696133565602,4.75097138566664,3.2049399065565,5.05169102024484,5.51181510308647,5.74724918050569,4.25165377327967,5.30185731392157,3.95033743931791,3.94906499770179,6.29947489167351,5.12721873063301,3.8020844470797,3.54742073840639,3.73378783460279,5.25855394323414,6.16129750313758,5.16652695667651,5.67691521235996,6.40205452652999,4.16773444977407,4.10378414771151,5.46491640647598,7.34281451858979,6.21864442928138,4.91795337763038,4.43522997542465,4.36275244740225,5.95133429341593,6.48841790959761,6.83261594869175,4.20924749631408,6.01677488255362,4.13837825233457,5.51124571446561,4.36566210717993,5.47877932363777,4.99604486017492,4.79785434557121,5.28386921950385,4.1655778548068,4.70979392570305,5.96144058297721,6.29189375681013,5.44653126491897,4.3135756810653,4.76924193167462,5.61468880873337,6.17190888113629,3.69008963306137,5.78632545952573,4.75250471420396,4.52730159694376,4.75991193496562,5.31927498768089,3.47379872655931
"sample_60","Class_A",3.93791914222368,3.84954481797589,4.22160755053293,5.2555527522978,5.12500339887675,6.20399925569079,4.02030854355148,4.0329504014953,5.16644017863806,5.23684995884973,4.52859592179283,6.10643877392541,4.47429123669378,5.17602980702549,3.69527999667575,6.86715491125236,4.82018340319726,3.91925708924993,5.05408543615661,6.30874626778724,5.49401519931591,3.57470404454101,4.84123689255988,3.79699280269859,4.19908362560123,5.19648400828227,5.38115344289134,4.67374108073813,6.28441918226729,5.52062133982573,5.75210091855257,4.65697471531973,4.52259253708703,2.85312366951737,3.54868735773814,4.15405811541972,5.83536968414475,4.61619131652928,5.23383400685334,5.79638008608423,4.8394822115067,6.17697635818295,4.77054113780008,4.49691367369753,3.67071855963493,4.69061408375002,5.07841990496895,4.13612774644643,4.72352048113446,5.80097450114555,6.0947356963435,5.21388067027577,3.70926146440209,5.62999098484398,5.17037409660431,4.54071327813366,3.90166156171563,4.30561724316255,5.14740377899114,6.14239541115801,4.93066773239081,5.1484074898488,5.92031702261702,4.38018925440091,5.27503600757898,5.17457131497761,6.30007585413836,4.62146811954241,5.19467332050639,4.17547052049269,5.18825564655376,5.34814960402556,3.71773306018328,4.42095203185073,4.76620939340849,5.90398838238519,2.57801797971411,6.09666223999171,3.48413411303068,5.8188276387032,5.53718256971047,5.84461087644313,5.04096706716941,3.47213859011523,3.15061694635855,5.05262080233992,5.18592467655232,4.03705838942561,5.30090361308453,5.29335297517988,4.19525277845267,5.62320305314347,6.74159977491746,3.48645218161845,5.18666633200724,5.43578317987057,4.29365430750218,4.83734483754901,5.5120587982988,4.2017940496722
"sample_61","Class_A",4.83577158073683,5.19698415068607,6.80524791398155,6.46421689262914,4.24534691740075,4.19737963247353,5.69197469400543,5.7120887218405,5.22595747082966,3.97363902329711,5.29907100885045,3.41036213880097,5.86269622052076,5.60579384430873,4.53185596737209,4.31501607579545,6.30542261778365,4.47215678718534,5.92051816229293,4.78825994835149,4.10970586173551,3.76142519797895,4.73379048108911,4.36853308152202,5.49783639767775,4.39900696153327,6.25632321365555,5.57755344108039,5.60496052517194,4.67281234297938,5.21117985468216,4.75791104804717,4.21923174386836,5.27567285196556,6.43591453393212,4.14711016854123,5.7038136964183,4.70775105285461,5.65821605793155,4.65010434478605,6.19025858560241,5.34105540412354,5.93684926078102,5.50494175463077,4.99398083272076,4.53746661361996,6.70390316163924,5.7380369502192,3.89242620124663,4.61394114522551,5.27838039451746,5.07575397097729,6.31696428361443,5.21016793055719,4.06605642032831,5.01785668013589,5.95479928549543,5.00376404865624,5.70895535587984,4.39653700483283,3.98500440296381,4.20211425608632,5.91512945969197,4.48990426276648,2.82252622865914,4.89427572604249,3.017022390623,5.04673342894988,4.09955602427861,5.63694889582429,6.2399559551669,4.23600251726855,5.16697403008399,4.7950823881212,6.51808367940171,5.3976695071413,3.40166670423906,6.1895678035415,5.44301288568153,3.82330028905882,5.21191667860307,5.01581464253628,6.25243685276946,5.48054787119522,4.55842526228504,6.17707875567697,5.39699376390087,4.14896265669079,4.53844418624568,4.94435167135097,4.84779168025485,4.77487569112101,4.24876500342425,4.42853660251768,4.67445461060793,2.36310123745925,6.01597066979326,4.41055062054509,5.38768357511869,4.83521766668895
"sample_62","Class_A",3.50156171366262,3.72254290628338,5.67134282282099,5.79278668848596,5.45186765059092,3.78124849707526,6.17347126659826,4.76717298314509,5.77186972975968,3.59637648830094,4.04089296434574,5.06180603024873,3.83580230490166,4.51015008941711,6.2564563059552,4.78230369960802,4.6573920030736,7.10584910294288,3.54372838901901,6.26689957189001,5.41176084448363,3.49881939233637,4.209544951285,4.35866295262784,4.44927062461198,3.33355613421212,4.86528026933097,4.73316168331262,4.51389272189337,4.82058176905286,6.34693858983432,6.3436969238869,4.90346013016099,3.9086341114311,4.38643780502042,3.15514046997682,5.16113572275319,4.15770407376469,5.17693120733672,6.77111636768961,3.92387257113363,4.72098153549504,6.46085706345129,6.35984611722535,4.3978829641228,5.78637958930088,4.86502630611339,6.20204163497701,5.56117231525116,5.41974120345498,5.55087070576012,3.23034480713148,4.83547802827623,4.96468301446715,5.66829380066059,4.79065325783598,5.45145689779899,5.42982709681686,3.56765377387357,4.63255532201144,4.66801152072489,6.10927572843868,5.09551590232265,6.21940051342789,5.93863027156625,7.00420220940557,5.84484787739488,5.70882751202586,5.55136117571988,5.15980497918792,4.0110369281038,5.46326826839092,4.69494937856586,5.42251096014644,4.70258081170708,4.95785740380856,5.6577049505376,6.64247668545055,4.62060301516518,5.64082794564202,4.59825846420206,4.69030201749242,3.61751661224947,5.02134771863424,4.3038911516331,2.034268494144,5.90569591151036,3.61494009222086,5.73423316073631,3.7013349246779,2.84182108938654,3.83010177714311,4.83680086297299,6.53145850753586,5.38182916992721,6.47848579916971,4.5043774985316,4.99478009907986,6.51710672912379,5.86727517036927
"sample_63","Class_A",5.79754850548889,4.43459007172747,3.55493279005622,6.27900781113764,6.34164774861718,6.82133655552088,4.08042947293516,6.0208806776084,4.72965475728,5.54741582557401,4.08610614210165,4.58493469679638,4.44874529995954,5.02272144663071,4.33048521912821,4.09422188390368,3.65918346334021,3.86830953515588,5.16251990619852,5.48098597075056,5.27470622673848,3.65343758844252,4.93566538890544,5.12098841050364,3.3538820711894,6.07440809306711,5.75074629764166,5.31496742182363,7.13153861616191,5.33914790512337,3.74661795059418,4.47645317059986,5.58495898819748,5.38061006825426,4.97396098325413,5.80850353087846,5.17619330726062,3.27820519351546,4.9283956556215,5.66051435590298,4.67361071102169,4.89141078630092,4.61822954160646,5.26491834568177,4.16828627694559,4.51362334513266,3.77990388734314,3.70295780188379,3.79385779122648,6.92970084119985,4.73893280790518,5.65409472355082,3.96214503779847,3.65715672246098,4.98504334436658,4.0355516843909,5.88389961078246,4.33707323399972,5.13198997998065,3.56023350896299,4.34202072609238,4.83563837443034,4.8667740616112,6.09738079076475,6.2188096834074,5.72546176335441,5.62840020601175,8.89248874065049,5.12536989777177,4.66800928420688,6.36861757276687,5.38652712033048,5.33957358259149,2.79184063757009,3.0932914281034,4.35602664706312,2.82686282981241,4.07832490840052,4.69089896548057,5.78899064981499,4.13968840516904,4.84270198374097,6.976655052037,3.91573493063698,5.64058830585603,6.10497808341828,4.83612803624782,4.2775327681224,3.91768512031434,5.07347303509227,4.70050675290926,4.51747509823597,4.66737854427871,4.93653586689904,4.54034686866243,4.96992364346144,6.0311276454348,4.41792289858103,5.37649329255589,4.38117048604917
"sample_64","Class_A",4.97275883679388,4.43559495117895,5.9081268494498,3.78924297367033,4.80820681939419,6.00776730806317,3.74236864921771,5.54438273862588,6.15206731122491,4.32497602554184,5.71629559910121,4.30410810682825,6.82896765918332,5.25243866695899,5.3397299410496,4.63946866526053,6.70007980904686,3.36699030383431,5.55549264139701,3.08496030805554,6.19136597974114,5.75436808371812,3.71428741513092,4.209006355,6.60891886600766,5.34324894857747,3.07181853622412,5.03964519774844,6.94874432359995,5.22334442750815,6.11028690040515,3.8895820711526,4.49605174671356,5.26447061426452,6.53099024631407,5.54274891349552,3.97871242456841,5.79404803181349,4.6142039211777,5.77395739566356,5.50336078471541,5.58042625504233,4.84428537652422,4.66738173139097,3.99675739363278,6.15134997251819,3.61718419309651,4.89133885052447,6.55092337134008,6.38081056913971,5.41436256138967,3.68905260972265,4.09589880733372,4.68549694369845,5.52620596732821,6.75643232289528,5.74441299797886,4.9133604342806,4.25922227040904,4.57176715122042,3.4586973226981,5.1429482500191,6.31088650763188,5.04404940330286,4.70837395340726,5.63892123769811,4.13874339159654,4.72049006763658,6.17214474716707,6.08587279018103,3.6494655585343,4.39264023668305,3.88923977358214,4.32563369642696,4.27229955031833,6.13474799793511,5.96761145834698,4.6064145930936,3.33954793542708,4.7870190864445,4.60646631903087,4.01829540425993,4.87342746212152,5.74271204048684,6.33416929212816,4.28408923390448,4.09715245796461,5.17969801473775,4.42722668475512,5.41434360539674,4.63421521845113,6.70987248513313,5.18933610695996,4.82541549301202,3.76571960948863,5.55585232937796,6.34478238883491,4.1348904050985,5.09045193109923,6.18970925546322
"sample_65","Class_A",5.14235320192719,5.59634751195394,6.45002857720787,5.59802371514342,4.21987318783708,5.68438440373724,4.19495164844084,4.93591874093391,4.20915861814697,5.6571793229288,5.5137345229453,5.38226277807714,2.68908064083214,4.02741522039492,5.57910056332767,5.86747776099858,5.70768414070326,4.48035920890686,6.20491596671307,6.83334279746386,4.82044938763886,3.35018532121486,3.23403370333293,4.65194097181138,3.88821595741224,5.29769481453801,4.90188310315915,3.6857719488659,5.00217064883963,7.23104016878478,5.77578968181774,6.18580159009863,4.77024667590208,5.96847594480361,3.55752897056871,3.98473274079562,4.66885306504628,3.9885005873015,5.2656611098792,4.76123283509981,6.85252358592585,5.57591368727347,4.8405741276034,4.46459478176528,3.22452666596088,3.25344424795989,4.27348908477883,5.99981658749463,6.07976819020429,4.33473384832169,4.95840110557808,3.44836396236163,5.00538869500925,5.96803150639754,4.49757164721853,4.47589564621812,5.32893488172088,4.58983656928037,5.50714842644397,4.3884891850856,5.41401732116616,6.06312396691193,4.04122368675358,5.07163107704807,7.11636068632767,7.3604645685965,6.5091554013218,5.95450214802723,5.21980780093652,4.91129185764612,4.26380349532989,5.25082778023502,5.42333819561974,5.38944335945824,3.71428437632457,5.43272415110233,3.84726914812414,5.49609984902178,4.61496178906372,4.75820322723449,4.56889205322648,4.33177986161283,5.26781138523512,3.195407464414,4.14355615035125,5.45049146570965,3.6292781552533,3.51719277906139,6.28310207076213,5.00298529916874,5.44923020070312,7.18061477103291,6.40570245033369,4.51373197727806,5.07294933354286,4.68341109121206,4.54330953282662,4.0028056631157,4.91013848691986,5.92097235475269
"sample_66","Class_A",4.36835247261866,4.6739393380959,5.3371944529889,4.35209193427609,4.84094212475362,5.40626960575134,4.3374485521822,7.0094953964801,3.8991386359863,3.02313992194313,4.34573490683014,4.35688978745975,6.62521670616726,3.68527359887722,4.49349818517597,5.96075396803277,4.63126438413423,4.11857521468027,6.03267173066754,3.66057504678347,5.58165379294467,6.01563953869422,4.36071423004216,4.69615098415919,3.98388668443649,5.75785079901769,5.2231686711475,5.70867299932134,4.8693280592974,3.44531797011056,5.26992891595415,4.11098328605485,4.29565567102328,5.37576447016488,2.84429789228915,5.55911248158782,3.74128141984714,5.93332896228874,5.31229690313558,6.21683811996674,5.14775371352569,3.20323714313333,6.94645176404179,4.35209533119937,6.25128961171499,4.29033891393448,3.79995013761437,6.64974989155322,5.97054056083638,4.26993617099393,4.35869051802372,3.35495090570232,4.77059615510992,6.24946565120904,5.95051033073855,5.39462763501655,5.94458513968403,5.05259773404268,6.2741259363303,5.23089521737613,5.91727089636176,2.57641898154121,5.16472249424535,4.31279146925436,6.42599416595685,5.34393072776691,6.02687076865049,6.27958138139003,4.43336532555018,5.31360955785399,5.50164969606274,5.92646883849825,3.64852103148256,5.2847275025296,3.27455764177482,5.31654154959729,5.10816944726994,6.17941113362542,6.42760185574681,4.58434960371062,5.21088415545241,6.52123907159141,5.65080270441363,5.10584164235696,2.59351153725116,4.50847908466754,4.46712771231532,5.51502886928512,6.30448776798839,5.33283658524511,5.33277001191592,4.8395815757852,4.9992317737205,6.67933017285621,4.15844486667792,5.1069794953788,4.48781206344766,4.6764883386222,4.03505926090686,6.57630779091662
"sample_67","Class_A",2.00914956022207,3.49646704718618,4.47453311282005,5.69305438263809,3.47362283073373,4.11705496003678,5.57435753977724,5.19235802462336,6.48863730483396,3.33280156042368,5.00544995631497,4.89498870715357,5.44356689246241,3.7247167445969,4.64873103532912,4.52089288059707,4.61517541897062,6.52379845797671,6.1579133495935,5.05736319342139,3.95407042969371,4.64574129763155,4.16418110696591,5.03288789628068,5.24403940884631,4.64726590643081,5.95264293090993,4.76727189840056,5.9937168805331,5.79765810858616,6.00941146487872,5.76110444474936,4.57508515442638,3.82905732686728,5.3543370067971,4.11337438015,6.37323420014762,4.39945560736244,5.26669485156182,4.28297038416902,3.76409120947171,5.39878484682937,4.41517061795477,3.63675233073642,5.08800274744053,3.55862124147335,4.7860208356107,5.28429420662796,6.63113379107456,5.53011104242552,6.65279125052093,3.8458048909332,5.03142225559485,5.98107619611606,4.43489611769052,2.78526073648924,5.30591465825085,4.03140248945219,4.48664766912933,6.22937654320214,5.42124742061583,4.77695094953389,4.11610729413855,6.17491880267556,5.35113282155374,6.06395397885426,5.90294211161122,5.26083478679937,4.58630822367968,5.41902786595112,5.88896723697497,5.00363516841581,4.86713555827071,4.4081288424524,4.38641797714696,4.57984518295268,5.76791871932946,4.52808404537243,4.13281417428203,4.71390276554556,4.22605086565081,4.43373362704502,5.31373405863146,5.18893296701676,4.14217329907224,5.02035655955341,6.80838815569853,5.1035849161358,5.66503727144661,5.07222019214701,5.73364922785954,5.30475845705957,5.76134072828449,6.25196915335654,5.36263750126778,5.26179671659539,5.02323712593294,5.23196201004905,4.6510368228891,4.49708509570754
"sample_68","Class_A",4.27052546702262,4.08159549486338,5.99404705379273,5.09572936498615,4.21914745845205,4.49115711140156,3.75219128574123,4.12816180414766,4.57185741249164,6.84875893112749,4.99350520889524,4.39165081512427,3.06412338387093,5.47665525845761,5.13891598011867,3.78509941758246,2.71047383182867,4.84614640727864,6.32553848665547,4.39670977621149,5.1762189046358,5.95465968208051,4.39168779584453,2.56300325444845,4.54617936719348,4.52630243644538,6.32147057399502,3.82956575908026,4.32544151251046,4.69858308373109,4.23701897097689,3.86580929025979,4.69219802562419,3.35357382778107,5.65208976727651,4.92466376903985,4.36688337494968,3.64237965941781,5.02673759902893,4.88544956859025,6.18688080896419,4.69228990661647,4.3982247669532,7.45696993052762,6.25089958264976,2.32298494178303,5.80014965450137,3.87667437504974,3.601252444176,2.94483458210844,2.42429048347291,4.98205014956844,4.73523380094936,5.79228342602015,5.41195334086352,5.53551911638755,3.8161272113686,3.11223151316839,5.56827407670325,5.53244560459399,5.89393174923109,4.75326836041755,3.06652781692973,6.06813285384148,7.46791651825008,5.09165276224719,4.69448208234282,5.7690542975342,5.88075651288835,4.08935392908139,4.86210332815629,4.43103159364823,2.59678015130654,4.52901745088204,4.42833797111711,4.11502961083908,4.99589600370436,7.1414481383961,5.27847190496764,5.25923636288066,6.20520841016964,5.3410632692919,4.99486179632597,5.12403644051186,4.97371156001446,4.04404885863996,4.51849466939959,3.77568373077852,3.66853758617985,4.83001603645185,5.87412779624364,4.46469352027893,3.71732434725247,5.94271000628995,6.73107438021504,5.92261606488605,5.94773793057825,5.86937367565579,7.34456347679093,4.17356689793136
"sample_69","Class_A",2.44798888335889,6.38108605931231,4.98799100454375,3.74995068656876,5.26141498457783,4.61546336577307,4.36653230397101,4.32011181072562,5.857848942736,5.92594679464068,6.83622675386289,5.72427838626728,3.77704322331037,4.98846035715025,3.63829528057056,4.67678725825301,4.48063021238623,4.896541771893,3.95553301390304,6.44354551996578,4.88729533117847,4.55789667091682,3.79632407471254,5.93204434162069,2.71759047356824,5.43199566818534,5.91573969705409,6.50092509759699,5.08611317127891,4.13493922055511,4.43755481071183,4.84898380274394,5.46374083454917,4.78313953708237,4.07712840281038,5.00366726303461,4.7373926741369,4.56297569931463,6.83922288553655,5.65675793768537,6.47288428111422,5.7572261149503,4.82236450592478,5.70198872953175,4.70415973901726,4.40577496281424,5.61688805335811,4.68688784780795,5.08569571338158,3.92892962516773,6.14234354615155,4.86640687101591,6.02831791939006,3.70055656437403,6.48947396396792,7.56188631852436,5.40512055136634,5.27840179362265,3.3332505819555,5.96925546221355,4.21108089177854,5.44455906654933,4.95600264003914,3.4385469404492,6.27965375025872,3.60903943006539,4.18320844355682,6.22094083221829,4.51627831954962,5.1065645090933,6.07910720290493,4.43523708720143,5.50804793996504,6.88605631609366,5.54159227895389,6.15927088708388,4.71388364284253,4.23357792522368,5.13642444251546,2.94915614680234,5.94193023181461,4.26883356297463,4.8809927798184,5.38671884426013,5.90215999189543,5.30590876834162,5.4045463134727,4.26628475545918,6.0489090637084,6.23683946427195,3.17200312459002,4.36870014169228,5.08547837344907,6.86163088348588,5.29810674353706,4.92558482207418,4.51410867501436,4.18894304969096,4.50770220757679,6.7349223096705
"sample_70","Class_A",6.42787152041603,3.91727387971615,6.06798950873849,6.1784226463942,6.41416414116431,5.99155538754214,4.31177154249416,4.17789364370065,4.00072910656441,5.67895932726729,4.29764973544287,3.72173671697682,4.05975578176058,3.93531907422979,6.01539479949519,3.34720007876702,5.919835054504,5.70035914514879,4.50495669081846,4.73370622340546,3.45193756060062,5.72052815880303,4.76820094576083,3.27579043572204,4.73024835044159,4.60199665121213,5.27184057342942,4.90651399070583,6.5618589114806,5.09821037503516,2.71830611882298,4.19971159628818,6.08267583596664,4.26122214153512,5.1249112640068,4.0938923066743,5.51637320814859,3.6179002837851,5.85297999765309,5.25713692186117,5.60987579594766,3.76949580981058,4.99563845530285,4.23903235350812,3.44216710448309,3.08254438840136,4.19481607257122,4.83959201743113,3.639690888284,3.78485748913088,4.72539000728413,4.57768327221638,3.94469274792752,4.73223150986725,6.55334136504984,4.13496152385436,3.85379087205216,6.27251238974959,5.36830756851075,5.02071089563886,5.10052790710827,4.65832129613622,3.11915119974836,3.44087536209673,5.00094380329106,6.14771952776099,5.26810263492295,4.47826470005671,5.9972265621789,5.64967669130008,6.66732337984426,6.21844447182221,4.52433320000071,7.21347489648038,5.59163604534143,6.50392165265438,5.20349223993728,6.09310581700133,4.24533957696296,4.83856801137505,5.28743965679937,4.28738270843891,4.49972277616297,4.0519867778572,5.41266807880899,4.03558298834776,5.21198058027341,3.50926367361213,4.95246163804409,5.11736085438864,6.11199745443127,6.0831407414854,5.09558652029603,3.38721592761995,4.62836671823159,5.28379987834539,4.36536398516252,4.05710340405239,4.29811999620996,4.1983282284165
"sample_71","Class_A",4.94371308492011,4.62442709168057,4.85888013839947,5.50869846267954,5.43904219289206,5.78309135710695,4.07367889042814,5.31167643177826,4.82089558345337,3.15397612042588,4.22398492446986,6.59913067690042,6.11741335436553,5.47133308471825,2.84999673794269,6.39651773848015,4.2739192351294,5.16002296632957,6.08415171626054,5.08163287734936,4.30363438992083,5.08096540400272,4.22303252782171,3.81294149508512,4.47703763929616,4.94239381812793,5.7474761218554,5.97551742563742,6.95818947818362,3.53826354634659,6.81313408909532,5.52833567886527,3.74456563603264,4.58838435893499,4.39383274936152,6.17865362224125,4.00525375432848,5.23249326559886,5.01388224782685,4.21567980901337,5.05612205064311,4.75008975158624,3.09712898058068,4.08327713398507,4.5728343230368,4.03369068934268,5.5578886408448,7.22295401310676,5.5866605997624,6.38917492393677,4.95234595125651,5.7441512975768,5.44964693092642,4.86311246692416,5.60504467438734,5.14951260405163,5.7544305886006,6.13327670937035,5.96085285250443,4.32292852929987,5.44280132648467,5.39146653706408,4.12067541446808,4.49401438315128,3.2879068553175,5.84161555963438,3.16273267895818,6.25618866012482,5.07070622911181,3.69766196972878,5.24121431436511,3.58539788043014,6.62834049158384,5.3827925207693,4.84014421673346,6.60683515230584,3.51701693174516,6.55180385562003,4.78663001614014,6.73593746040675,5.11809178659212,3.27565734412686,4.91814740779699,6.13038433940165,4.19022040205098,7.88205437629315,3.69598973290325,4.78302858265256,5.61136274687514,5.10507193293499,5.14445116829305,5.77287749680538,4.38794806528803,4.27229917087845,5.60685661764992,4.58055602299458,5.5247332721184,4.67581357995847,4.77017393293817,6.42953931288673
"sample_72","Class_A",4.2774957221124,4.48733532071657,3.60843571473742,4.56616673257435,5.47630875225032,4.49296331291684,6.12563277578325,4.36277822123078,3.36150689251147,4.05345497702391,5.57120615078146,5.12156802834251,4.73453179219382,5.88535285688533,4.78718656772543,2.74750035743232,4.89672653673199,5.5334972931415,4.77364486645594,4.96403495745195,4.98568613756685,4.62530973577843,4.25479905519118,4.55759492677944,4.02895384088377,4.29410185357089,5.37759407003254,5.84199253087398,5.89999481870156,2.35604864846873,5.07929043052701,4.74738117170851,4.49954817850472,5.80056361827963,3.83902097441581,6.18224536915491,4.43382313032097,6.88348561717017,4.30281273259534,6.91907977020932,5.31875574187776,5.26728132935284,2.68095976879069,4.30752815492195,3.45717520360475,4.12364235945916,6.09623203808324,5.80539783118987,4.73768690170878,4.64106963005849,5.43074889312564,5.6217734104912,7.83059412605376,3.32048930136471,5.56735950355321,4.20746055139351,5.92309038502584,3.76560489639984,4.6717581601176,5.27727672009357,5.57440311744294,5.83049823551223,5.44827596213875,4.80521947979654,5.04037339210952,6.29644727274318,5.32901277079677,4.41410661686448,7.3211178825041,3.70673444388985,4.24814231028996,5.98091518232778,3.96282457639623,4.0257287853764,4.78592756083239,4.84020008227973,4.28299351084486,1.74556349804118,4.76259077240417,4.73271707446018,5.23624383842345,5.86178953243824,4.13070287301176,4.14503451577027,6.52312002284975,5.23199238028847,5.39601212756857,4.92871982563366,3.47184719545198,5.75715916660734,5.83257089371488,8.2341629488148,4.04206619586792,6.15586018602557,3.61500557890431,5.27209390959708,3.49596302771343,4.84300434625633,5.3937831811274,4.18443095073751
"sample_73","Class_A",5.49588786497536,4.09543758835767,3.31782905240238,6.19010658861354,5.6305018887424,4.40149785335254,4.44267411033647,4.36285279494973,4.4242013451711,4.20717325626585,6.15172041783845,5.89735636375395,5.01869035422883,5.42957175275669,5.31257088412109,6.72681560140218,5.30409308598893,5.46169899550138,4.78507708949057,5.3795721050228,4.76859043218201,5.01443825395567,5.42716828180083,5.71952383009802,2.92550214594352,3.96886069059137,2.8324174816768,3.86546743972366,8.06384398924014,5.48796091837823,3.63507031789294,3.67526633037719,2.83326098999641,7.25033738245225,3.7264791981225,4.89840886509241,5.0073459042863,6.14184628708196,5.15276707234239,5.13864816120049,4.07854479767122,5.37653985731374,3.83351155085865,6.83519000082883,3.43642411280205,5.7220426608342,3.92441475445629,5.23315223618243,6.49963552883034,4.65965116921099,5.48765516200252,5.2394251566854,5.24360939994544,6.58569663356336,5.5352601951064,4.22276638100948,5.02858833023611,5.54327231739003,3.93044130179131,4.44254081471782,4.89675697920644,7.18804483118725,6.75834014815933,3.78711455187338,4.05919762998961,6.23041444907328,4.09856429156403,4.30872971062635,4.33266934203734,4.20678521347329,3.68794220021075,4.87707983953974,5.6193315552326,3.56718243379777,5.83281310175366,3.56062410963153,4.99666782706063,5.2436212803364,5.60545352579257,4.19230136582926,4.92564663213825,3.47844260523609,3.95810953359072,5.5697974139398,4.34077586677761,4.12481117883556,4.89939379718401,4.50168419332551,5.81559947833066,4.1979235893715,6.41321488943584,3.61733842639719,4.95672008029765,4.07225052978715,2.82676278376433,6.25241758370041,5.92040888730037,6.43037158957657,4.3830351362263,4.48738187410381
"sample_74","Class_A",4.54676297807209,6.27676413398146,4.6768368035329,5.40278121625443,6.12133731208645,4.43691425752583,4.1385894603798,4.5067221384309,4.87962434216733,4.46910997348029,5.70503471196244,5.62934168850131,3.47917897295632,4.46816329662356,2.74706407353482,4.74989259663877,5.16910819244568,6.05055412507373,5.28618225434212,4.02667391037149,5.46644890718253,5.280617397558,4.41391805497159,4.3848999468367,4.8323777441176,5.7715960541372,7.31704835019078,4.3132037363647,6.83595271128807,3.39731183022945,7.16351291032429,4.10481358454116,4.54588769989056,7.02223147639584,6.54354662575017,5.43461073065493,4.39416635666252,6.39947454936497,5.3204789589645,3.20162834402561,5.74830682843701,5.75663003241674,5.1091284175743,5.40317327300141,3.65521605182573,4.57688292487859,5.10533046026224,4.49653378380824,5.09763417330488,4.27527514600913,4.09684867757718,4.32406128150178,6.66800394740195,4.42053789026396,4.7407268612069,6.08668639658215,3.83870778993544,5.12500752881943,3.3411656002986,4.58627166736693,7.02227340820484,4.2842647285377,6.68784416710771,4.3436773643928,4.25405672223247,6.74754448533198,4.86059868960439,4.5674725009126,6.07346343353406,3.87511205007092,4.76967233653439,3.3357952316416,5.49101207139219,5.95495726816171,5.00742570528499,4.62926883641677,5.20551657193907,4.40255550367125,4.55361809693318,5.53162251121108,3.73420964956557,4.49959449725552,7.9697772085576,5.48908396844852,6.07978622116371,5.13716903804133,3.89965405285012,6.28091431252174,6.84608694229967,3.81855472330311,2.24046778549653,5.46703751145714,4.10527100151932,5.16929765023727,4.6094478105793,5.0597596091367,4.61838322497275,4.58022112986525,5.32497069284724,4.48115460632152
